HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
3B6F54KMR2C4810ETNE2HK5ZJIN1SH M0905 ru en ad 139 1641.0 "Thu Sep 29 06:05:25 2022" "Thu Sep 29 06:32:46 2022" Submitted
3QI9WAYOGQBZFN1BZTQJCGWGRT36SK M0760 ru en ad 140 710.0 "Thu Sep 29 01:55:58 2022" "Thu Sep 29 02:07:48 2022" Submitted
3MDKGGG61QN0UNEQOTV9MLS2TCH6T9 M1280 ru en ad 143 3204.0 "Thu Sep 29 01:53:57 2022" "Thu Sep 29 02:47:21 2022" Submitted
34O39PNDK68TKKITGV7MXMDCJSVBRM M1171 ru en ad 144 582.0 "Thu Sep 29 03:44:47 2022" "Thu Sep 29 03:54:29 2022" Submitted
3F6045TU7DO4SR7AOUT4FVISP6M99N M1143 ru en ad 148 1503.0 "Thu Sep 29 06:02:28 2022" "Thu Sep 29 06:27:31 2022" Submitted
371QPA24C2O5N1DTINJSRP1LL111T6 M0724 ru en ad 149 4197.0 "Thu Sep 29 04:30:49 2022" "Thu Sep 29 05:40:46 2022" Submitted
3HO4MYYR12OFU0TFOYLJRHE4CQO6U0 M1353 ru en ad 152 1554.0 "Thu Sep 29 07:52:26 2022" "Thu Sep 29 08:18:20 2022" Submitted
3D5G8J4N5A4L9DTRP13HYD81A57TVM M0499 ru en ad 154 492.0 "Thu Sep 29 05:16:26 2022" "Thu Sep 29 05:24:38 2022" Submitted
3BJKPTD2QCCTG6CAGHY7XGJYPZURTR M1175 ru en ad 155 2465.0 "Thu Sep 29 04:33:27 2022" "Thu Sep 29 05:14:32 2022" Submitted
3S8A4GJRD33F7FIFTOVON3GNQXX6VP M1016 ru en ad 156 4022.0 "Thu Sep 29 03:17:31 2022" "Thu Sep 29 04:24:33 2022" Submitted
36U4VBVNQOD8GJRZGMOH2C508D1RUI M0527 ru en ad 158 3585.0 "Thu Sep 29 03:17:44 2022" "Thu Sep 29 04:17:29 2022" Submitted
34KYK9TV2R85LZI6VK7RNWI85UEBSA M0954 ru en ad 159 384.0 "Thu Sep 29 01:55:45 2022" "Thu Sep 29 02:02:09 2022" Submitted
3XBYQ44Z6P4YO2TWFB8DKFRFHE9TWW M0104 ru en ad 161 3483.0 "Thu Sep 29 03:05:37 2022" "Thu Sep 29 04:03:40 2022" Submitted
3BC9H1KCYUCU5OSQPHVCSWJUWGRWYO M0704 ru en ad 163 3032.0 "Thu Sep 29 03:50:07 2022" "Thu Sep 29 04:40:39 2022" Submitted
3ODOP6T3ASKSV1GZMQIYO0ZYX8Y42U M0765 ru en ad 164 634.0 "Thu Sep 29 05:59:20 2022" "Thu Sep 29 06:09:54 2022" Submitted
3TX9T2ZCB91UAE2VL3XV63SW2AVWZF M0845 ru en ad 165 342.0 "Thu Sep 29 04:57:49 2022" "Thu Sep 29 05:03:31 2022" Submitted
33TGB4G0LPHDD2YMPG4ZMY5MQGFTXP M1112 ru en ad 167 3670.0 "Thu Sep 29 06:12:10 2022" "Thu Sep 29 07:13:20 2022" Submitted
3CESM1J3EI3SM4IKJY0K95Z1X6Z6WZ M1110 ru en ad 169 7176.0 "Thu Sep 29 03:45:18 2022" "Thu Sep 29 05:44:54 2022" Submitted
3HEADTGN2PS8TYGZLCYMYY7JMKARV7 M0543 ru en ad 171 3732.0 "Thu Sep 29 03:16:42 2022" "Thu Sep 29 04:18:54 2022" Submitted
3IWA71V4TIG7B4NAT3W6BOD86856XS M0445 ru en ad 172 1778.0 "Thu Sep 29 03:00:31 2022" "Thu Sep 29 03:30:09 2022" Submitted
3WUVMVA7OB3X31ZSKY13OEV5ARSZA7 M0548 ru en ad 173 972.0 "Thu Sep 29 01:55:51 2022" "Thu Sep 29 02:12:03 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4F81UX M1300 ru en ad 174 1015.0 "Thu Sep 29 03:16:21 2022" "Thu Sep 29 03:33:16 2022" Submitted
3DWGDA5POF4K0THINIJ7S7P6IMH1VM M0546 ru en ad 176 153.0 "Thu Sep 29 03:18:16 2022" "Thu Sep 29 03:20:49 2022" Submitted
3X2YVV51PU4XFIHNDSO3E98KPVJ1WW M0883 ru en ad 181 7176.0 "Thu Sep 29 07:12:32 2022" "Thu Sep 29 09:12:08 2022" Submitted
3LB1BGHFL2W2D7OWUCQ15CCVSM9TYV M0222 ru en ad 183 2848.0 "Thu Sep 29 04:28:58 2022" "Thu Sep 29 05:16:26 2022" Submitted
3M67TQBQQHOIXAHFG074BQTCVO49A2 M0550 ru en ad 185 1845.0 "Thu Sep 29 02:59:34 2022" "Thu Sep 29 03:30:19 2022" Submitted
33KGGVH24UHC4IMDNXKPGSMRYXP1XP M1016 ru en ad 186 5017.0 "Thu Sep 29 06:08:32 2022" "Thu Sep 29 07:32:09 2022" Submitted
34YWR3PJ28ACXT1VREGP2N3HT5IX0H M0171 ru en ad 187 2646.0 "Thu Sep 29 01:54:28 2022" "Thu Sep 29 02:38:34 2022" Submitted
3L21G7IH47W14NCNST6RZ6T003J1YV M1183 ru en ad 190 3050.0 "Thu Sep 29 02:55:23 2022" "Thu Sep 29 03:46:13 2022" Submitted
33W1NHWFYHL2IXY1QYSKJJLXYGDTZM M0724 ru en ad 191 5137.0 "Thu Sep 29 03:59:43 2022" "Thu Sep 29 05:25:20 2022" Submitted
33KGGVH24UHC4IMDNXKPGSMRYXOX1K M0355 ru en ad 192 1050.0 "Thu Sep 29 07:59:11 2022" "Thu Sep 29 08:16:41 2022" Submitted
33QQ60S6ASIKGP70M952IG4DZN1U0M M0674 ru en ad 193 423.0 "Thu Sep 29 03:17:09 2022" "Thu Sep 29 03:24:12 2022" Submitted
31KSVEGZ34SL8NG4BM3IK0QXTTCRWH M0619 ru en ad 195 457.0 "Thu Sep 29 04:39:57 2022" "Thu Sep 29 04:47:34 2022" Submitted
372AGES0I450XNLULRZ4MJ442VIRXA M0209 ru en ad 196 1178.0 "Thu Sep 29 02:03:53 2022" "Thu Sep 29 02:23:31 2022" Submitted
30F94FBDNRK60ZVLKKCHX1EU7DSBTZ M1203 ru en ad 197 1775.0 "Thu Sep 29 06:00:14 2022" "Thu Sep 29 06:29:49 2022" Submitted
3VQTAXTYN3LL0CAAKP2R2X0WQRZBUQ M0093 ru en ad 198 1199.0 "Thu Sep 29 05:29:37 2022" "Thu Sep 29 05:49:36 2022" Submitted
382GHPVPHSRHGJCIQQW37A4Q3MY435 M0152 ru en ad 203 3115.0 "Thu Sep 29 07:58:28 2022" "Thu Sep 29 08:50:23 2022" Submitted
3P458N04Q1HJT34961K3LBWWQ32X21 M1112 ru en ad 208 4560.0 "Thu Sep 29 06:12:32 2022" "Thu Sep 29 07:28:32 2022" Submitted
3W1K7D6QSBH2MB4KQC1ZJPFBS9DZB2 M1016 ru en ad 211 3833.0 "Thu Sep 29 06:45:14 2022" "Thu Sep 29 07:49:07 2022" Submitted
32CAVSKPCEPKNESIIS92WLNN4F7U1P M0146 ru en ad 212 885.0 "Thu Sep 29 03:26:35 2022" "Thu Sep 29 03:41:20 2022" Submitted
36AZSFEYZ40LDRZAPFCWYJ2F4Y8BVF M0642 ru en ad 213 1472.0 "Thu Sep 29 01:55:46 2022" "Thu Sep 29 02:20:18 2022" Submitted
3MDWE879UH2NGKM7ME7061DID6P9BX M0526 ru en ad 214 1566.0 "Thu Sep 29 01:57:53 2022" "Thu Sep 29 02:23:59 2022" Submitted
30EV7DWJTVVWB9DKYZI8U2KH8EZ6YY M0653 ru en ad 215 459.0 "Thu Sep 29 01:55:48 2022" "Thu Sep 29 02:03:27 2022" Submitted
3IZVJEBJ6AKWGZNPULKR89TJE836ZP M0691 ru en ad 219 6409.0 "Thu Sep 29 01:57:37 2022" "Thu Sep 29 03:44:26 2022" Submitted
3T2HW4QDUV76QPED0E3VHLJ0VRP9C4 M0724 ru en ad 220 4510.0 "Thu Sep 29 04:55:05 2022" "Thu Sep 29 06:10:15 2022" Submitted
36KM3FWE3RCIIEV491CR8OQTRC470X M0957 ru en ad 221 983.0 "Thu Sep 29 01:53:41 2022" "Thu Sep 29 02:10:04 2022" Submitted
39TX062QX1O8EL0SA1Y84L1OWH2X3C M1016 ru en ad 222 1973.0 "Thu Sep 29 03:17:16 2022" "Thu Sep 29 03:50:09 2022" Submitted
3566S7OX5DJIP3GM5KGRMT93W4A710 M0837 ru en ad 225 3001.0 "Thu Sep 29 01:54:16 2022" "Thu Sep 29 02:44:17 2022" Submitted
3RQVKZ7ZRKJPEOYIOOG5RCJ8OAO72H M0154 ru en ad 227 1579.0 "Thu Sep 29 07:04:49 2022" "Thu Sep 29 07:31:08 2022" Submitted
3PKVGQTFIHKPXSB4QNL65XBD41CRYG M1060 ru en ad 231 349.0 "Thu Sep 29 06:00:41 2022" "Thu Sep 29 06:06:30 2022" Submitted
3YLPJ8OXX8DTWHJWAF3REQTUAHYX4X M0962 ru en ad 232 4194.0 "Thu Sep 29 02:51:57 2022" "Thu Sep 29 04:01:51 2022" Submitted
33N1S8XHHML19DMSOF8ADD226XN1ZM M0653 ru en ad 237 711.0 "Thu Sep 29 01:55:55 2022" "Thu Sep 29 02:07:46 2022" Submitted
3XU80RHWHZG2YFVMQ41MHFWWHMU44Q M0957 ru en ad 238 1939.0 "Thu Sep 29 09:13:47 2022" "Thu Sep 29 09:46:06 2022" Submitted
3QGHA0EA0J0YSGZFFPHSKLLTB7ABWP M1016 ru en ad 239 6241.0 "Thu Sep 29 03:17:48 2022" "Thu Sep 29 05:01:49 2022" Submitted
375VSR8FVW9P2IL9M9NPJ4KFAVGRZ7 M1349 ru en ad 241 1706.0 "Thu Sep 29 02:52:34 2022" "Thu Sep 29 03:21:00 2022" Submitted
3OWZNK3RYLPRCZAE1W9G14XSWLLU26 M0232 ru en ad 242 1692.0 "Thu Sep 29 04:13:23 2022" "Thu Sep 29 04:41:35 2022" Submitted
3QD8LUVX4XYBS0NWOKM1JIZ8ADTX52 M1294 ru en ad 245 739.0 "Thu Sep 29 03:55:03 2022" "Thu Sep 29 04:07:22 2022" Submitted
3PMR2DOWOO1KUYZM49KWM72AHIP45V M1213 ru en ad 246 1361.0 "Thu Sep 29 03:21:04 2022" "Thu Sep 29 03:43:45 2022" Submitted
3INZSNUD80QGVHKR0AY61R1IGR19D4 M0704 ru en ad 247 6990.0 "Thu Sep 29 01:53:43 2022" "Thu Sep 29 03:50:13 2022" Submitted
3BFNCI9LYKQEZ6U1SOUAAMO0UOO73S M1016 ru en ad 250 5291.0 "Thu Sep 29 05:38:34 2022" "Thu Sep 29 07:06:45 2022" Submitted
3WYZV0QBFJDDHG45PUDEM4Z0K9GBXI M1385 ru en ad 251 850.0 "Thu Sep 29 03:54:38 2022" "Thu Sep 29 04:08:48 2022" Submitted
3UQVX1UPFSHBWDYY3PVWCX9LGWI20C M0716 ru en ad 253 1645.0 "Thu Sep 29 03:41:12 2022" "Thu Sep 29 04:08:37 2022" Submitted
33Q5P9PUSPMLWGWQ4CXUU9LTAUDZC9 M0343 ru en ad 254 396.0 "Thu Sep 29 02:29:03 2022" "Thu Sep 29 02:35:39 2022" Submitted
3IWA71V4TIG7B4NAT3W6BOD8684X6I M0355 ru en ad 256 5284.0 "Thu Sep 29 05:12:42 2022" "Thu Sep 29 06:40:46 2022" Submitted
3H5TOKO3D9JGD2Z09SU1EDGADD046B M0657 ru en ad 257 718.0 "Thu Sep 29 04:15:07 2022" "Thu Sep 29 04:27:05 2022" Submitted
3SBNLSTU6U5V182448S5EF3BVUPZD9 M0934 ru en ad 258 1300.0 "Thu Sep 29 01:56:05 2022" "Thu Sep 29 02:17:45 2022" Submitted
335VBRURDJ0LNNYRW59Q79J3G329EX M1206 ru en ad 259 6353.0 "Thu Sep 29 02:20:15 2022" "Thu Sep 29 04:06:08 2022" Submitted
307FVKVSYRFZH2D5S2ZTKRG68OK47A M0661 ru en ad 260 2610.0 "Thu Sep 29 02:09:49 2022" "Thu Sep 29 02:53:19 2022" Submitted
3TCFMTM8HEOB32JGZ8ZWQ2SVLOO21F M0668 ru en ad 261 710.0 "Thu Sep 29 03:54:52 2022" "Thu Sep 29 04:06:42 2022" Submitted
3CKVGCS3PG541CFWX4A23FMPEQGS04 M0457 ru en ad 262 5935.0 "Thu Sep 29 03:55:03 2022" "Thu Sep 29 05:33:58 2022" Submitted
3L1EFR8WWT5DT1YNRGTWPR43S4H9FF M0364 ru en ad 264 4442.0 "Thu Sep 29 03:13:19 2022" "Thu Sep 29 04:27:21 2022" Submitted
3B6F54KMR2C4810ETNE2HK5ZJIMS17 M1403 ru en ad 265 576.0 "Thu Sep 29 01:54:27 2022" "Thu Sep 29 02:04:03 2022" Submitted
3HKIF5DF6YXJ71UI20ZE7C4FTJH9GE M1174 ru en ad 268 1517.0 "Thu Sep 29 03:27:05 2022" "Thu Sep 29 03:52:22 2022" Submitted
30OITAWPBQ3X7XPTM6HWSCGG8JU9HD M1162 ru en ad 270 3449.0 "Thu Sep 29 07:26:40 2022" "Thu Sep 29 08:24:09 2022" Submitted
38LRF35D5LWGXH6X5WNLKE2K2ZLU3H M1025 ru en ad 271 661.0 "Thu Sep 29 01:55:48 2022" "Thu Sep 29 02:06:49 2022" Submitted
307FVKVSYRFZH2D5S2ZTKRG68OK74D M1315 ru en ad 272 1748.0 "Thu Sep 29 01:53:45 2022" "Thu Sep 29 02:22:53 2022" Submitted
3DTJ4WT8BDF0TEG4033PKXLWV6QZE2 M0659 ru en ad 273 739.0 "Thu Sep 29 02:45:28 2022" "Thu Sep 29 02:57:47 2022" Submitted
3FW4EL5A3LOISN1CICZAVL20DU222W M1016 ru en ad 274 7103.0 "Thu Sep 29 03:18:11 2022" "Thu Sep 29 05:16:34 2022" Submitted
3VP28W7DUNKSZSG0VENV2F6W775ZFK M1016 ru en ad 276 4676.0 "Thu Sep 29 05:20:40 2022" "Thu Sep 29 06:38:36 2022" Submitted
3XDJY5RK5SL1FDP15AS4UJUQGZHU42 M1016 ru en ad 277 7145.0 "Thu Sep 29 03:18:12 2022" "Thu Sep 29 05:17:17 2022" Submitted
3ZLW647WALV7D5XVMCDFEV7SJ82237 M0953 ru en ad 278 4053.0 "Thu Sep 29 01:57:52 2022" "Thu Sep 29 03:05:25 2022" Submitted
3R868ACW4SCYDSCV6YTDK0688M5ZGJ M0829 ru en ad 279 1723.0 "Thu Sep 29 05:26:29 2022" "Thu Sep 29 05:55:12 2022" Submitted
3P520RYKCH6JBWT1JFBEZB04GVCU57 M0546 ru en ad 280 670.0 "Thu Sep 29 02:42:30 2022" "Thu Sep 29 02:53:40 2022" Submitted
3SZYX62S5G0HDLH567I3PJMK8KF75I M0724 ru en ad 281 4370.0 "Thu Sep 29 06:28:10 2022" "Thu Sep 29 07:41:00 2022" Submitted
3EGKVCRQFWS2HLUFUQZG5I69MFABYO M0355 ru en ad 282 5112.0 "Thu Sep 29 02:10:00 2022" "Thu Sep 29 03:35:12 2022" Submitted
3ODOP6T3ASKSV1GZMQIYO0ZYX8Y24S M0543 ru en ad 285 1336.0 "Thu Sep 29 04:19:15 2022" "Thu Sep 29 04:41:31 2022" Submitted
3XQ4XW3OD9CBXMIACREGM3F4BO0S2O M0852 ru en ad 286 3510.0 "Thu Sep 29 03:00:25 2022" "Thu Sep 29 03:58:55 2022" Submitted
31YWE12TE0CQF41FCD1YH2D41JOX7H M0088 ru en ad 287 2518.0 "Thu Sep 29 02:29:03 2022" "Thu Sep 29 03:11:01 2022" Submitted
3HFWPF5AK9J0I4ETGRSL5DKWH20S3Z M0724 ru en ad 289 5800.0 "Thu Sep 29 05:46:30 2022" "Thu Sep 29 07:23:10 2022" Submitted
3W1K7D6QSBH2MB4KQC1ZJPFBS9EBZF M0957 ru en ad 291 1063.0 "Thu Sep 29 07:55:32 2022" "Thu Sep 29 08:13:15 2022" Submitted
3KI0JD2ZU1IDWPHJBQS8HP0K4FQ76Y M0355 ru en ad 292 4714.0 "Thu Sep 29 02:09:58 2022" "Thu Sep 29 03:28:32 2022" Submitted
33K3E8REWWVUFI6YMIT4V29ZC3UX84 M0535 ru en ad 293 914.0 "Thu Sep 29 05:39:52 2022" "Thu Sep 29 05:55:06 2022" Submitted
389A2A304OIOUVQ00IK2OAI7SNVC0V M0724 ru en ad 295 6525.0 "Thu Sep 29 03:20:27 2022" "Thu Sep 29 05:09:12 2022" Submitted
32TMVRKDGNY3HGIO27RZYRC1J8Q48X M1272 ru en ad 297 2472.0 "Thu Sep 29 04:44:25 2022" "Thu Sep 29 05:25:37 2022" Submitted
3PR3LXCWSFZUTNP8RAZIVY4AW9CX9T M0724 ru en ad 298 4459.0 "Thu Sep 29 06:10:57 2022" "Thu Sep 29 07:25:16 2022" Submitted
3G57RS03HH5ARKKZ0V18TS5CX4T25X M0724 ru en ad 301 7116.0 "Thu Sep 29 03:20:40 2022" "Thu Sep 29 05:19:16 2022" Submitted
34OWYT6U3WHX3S0DSOZHSOHV8W99I6 M1034 ru en ad 306 1325.0 "Thu Sep 29 04:45:57 2022" "Thu Sep 29 05:08:02 2022" Submitted
3AC6MFV69KICDO76Q4BV50I9NMIZHI M0011 ru en ad 309 641.0 "Thu Sep 29 01:53:56 2022" "Thu Sep 29 02:04:37 2022" Submitted
38O9DZ0A62N6AOKD5EBDLYJCTZ426D M1016 ru en ad 310 3478.0 "Thu Sep 29 06:54:00 2022" "Thu Sep 29 07:51:58 2022" Submitted
37VUR2VJ6APO1KBIW1O22F1HXF1C1Y M0724 ru en ad 312 4557.0 "Thu Sep 29 04:15:51 2022" "Thu Sep 29 05:31:48 2022" Submitted
3O0M2G5VC623VL1Y7ZXDYN7C3E849M M0942 ru en ad 313 4708.0 "Thu Sep 29 03:44:47 2022" "Thu Sep 29 05:03:15 2022" Submitted
3ECKRY5B1QWC9JIQWMTG5CJONZXZIB M0526 ru en ad 314 843.0 "Thu Sep 29 01:57:51 2022" "Thu Sep 29 02:11:54 2022" Submitted
3RQVKZ7ZRKJPEOYIOOG5RCJ8OAO27C M1016 ru en ad 315 4980.0 "Thu Sep 29 04:38:38 2022" "Thu Sep 29 06:01:38 2022" Submitted
3TC2K6WK9G2TE231YT8B5CF3ZUU28Z M1016 ru en ad 317 4847.0 "Thu Sep 29 05:21:32 2022" "Thu Sep 29 06:42:19 2022" Submitted
3MDKGGG61QN0UNEQOTV9MLS2TEX6TT M0948 cs en ad 265 4282.0 "Tue Oct 04 11:28:01 2022" "Tue Oct 04 12:39:23 2022" Submitted
3KWGG5KP6J2LX9X7PN70M7PKVSBMCZ M1106 cs en ad 266 2366.0 "Tue Oct 04 11:05:11 2022" "Tue Oct 04 11:44:37 2022" Submitted
3Y7LTZE0YTMHIADQQ3IUOF7ZHW0ZU3 M0321 cs en ad 0 1542.0 "Tue Oct 04 11:04:19 2022" "Tue Oct 04 11:30:01 2022" Submitted
307FVKVSYRFZH2D5S2ZTKRG68Q047U M1201 cs en ad 2 4631.0 "Tue Oct 04 13:08:45 2022" "Tue Oct 04 14:25:56 2022" Submitted
3RTFSSG7T86A5PLR626MYOHYN33WLG M0392 cs en ad 267 2659.0 "Tue Oct 04 17:36:58 2022" "Tue Oct 04 18:21:17 2022" Submitted
3CESM1J3EI3SM4IKJY0K95Z1X8F6WJ M1101 cs en ad 4 5569.0 "Tue Oct 04 11:11:26 2022" "Tue Oct 04 12:44:15 2022" Submitted
31J7RYECZLQH4O5O9EH15YR4RQV1LN M1375 cs en ad 6 2253.0 "Tue Oct 04 13:04:48 2022" "Tue Oct 04 13:42:21 2022" Submitted
30QQTY5GMKKYY07K78QBXVE073NU76 M0254 cs en ad 268 1570.0 "Tue Oct 04 11:04:50 2022" "Tue Oct 04 11:31:00 2022" Submitted
39HYCOOPKOLV213LPJ2B6D72GSNMDZ M1037 cs en ad 269 4188.0 "Tue Oct 04 11:23:55 2022" "Tue Oct 04 12:33:43 2022" Submitted
3K8CQCU3KE10TPOCIFM1BGLNSY3WNI M0881 cs en ad 11 4698.0 "Tue Oct 04 18:49:48 2022" "Tue Oct 04 20:08:06 2022" Submitted
3HO4MYYR12OFU0TFOYLJRHE4CS46UK M0161 cs en ad 271 3046.0 "Tue Oct 04 11:22:53 2022" "Tue Oct 04 12:13:39 2022" Submitted
32TMVRKDGNY3HGIO27RZYRC1JA648H M0398 cs en ad 13 1002.0 "Tue Oct 04 13:05:11 2022" "Tue Oct 04 13:21:53 2022" Submitted
3VEI3XUCZRXVOEJ3Z0PNS6I10YPRP6 M0961 cs en ad 273 2024.0 "Tue Oct 04 16:54:54 2022" "Tue Oct 04 17:28:38 2022" Submitted
32CXT5U14G32YEC3HDIHBVAVINTU8T M0899 cs en ad 14 1327.0 "Tue Oct 04 11:04:27 2022" "Tue Oct 04 11:26:34 2022" Submitted
3UZUVSO3P7V0U7HLLEDVCVPNG4OMES M0195 cs en ad 17 1905.0 "Tue Oct 04 14:39:44 2022" "Tue Oct 04 15:11:29 2022" Submitted
31SIZS5W59FGOQKIZD4CSB8B5UBRQX M0993 cs en ad 274 3488.0 "Tue Oct 04 12:12:35 2022" "Tue Oct 04 13:10:43 2022" Submitted
3IWA71V4TIG7B4NAT3W6BOD86AL6XC M0489 cs en ad 18 5217.0 "Tue Oct 04 13:05:12 2022" "Tue Oct 04 14:32:09 2022" Submitted
3FSEU3P2NR0G0RZICSTCX1IG1GDRRY M0398 cs en ad 275 992.0 "Tue Oct 04 13:04:49 2022" "Tue Oct 04 13:21:21 2022" Submitted
3S8A4GJRD33F7FIFTOVON3GNQZD6V9 M0214 cs en ad 276 2117.0 "Tue Oct 04 11:08:33 2022" "Tue Oct 04 11:43:50 2022" Submitted
3P0I4CQYVY7IBAOOJUMEQ5LSI88WOX M0881 cs en ad 19 3987.0 "Tue Oct 04 18:44:47 2022" "Tue Oct 04 19:51:14 2022" Submitted
3A3KKYU7P3HUB73C6E71Y1WNN8TWMI M1240 cs en ad 277 4087.0 "Tue Oct 04 11:24:26 2022" "Tue Oct 04 12:32:33 2022" Submitted
39RRBHZ0AU1HVP2QVTSZK19IV39ZVS M1231 cs en ad 21 3711.0 "Tue Oct 04 11:04:22 2022" "Tue Oct 04 12:06:13 2022" Submitted
3KTCJ4SCVG11A6N99QIG5B6TRVL1MP M1295 cs en ad 22 4891.0 "Tue Oct 04 13:43:59 2022" "Tue Oct 04 15:05:30 2022" Submitted
30EV7DWJTVVWB9DKYZI8U2KH8GF6YI M1240 cs en ad 23 4438.0 "Tue Oct 04 11:30:25 2022" "Tue Oct 04 12:44:23 2022" Submitted
3GS542CVJVNLR45YL4GN3FDQ3CJ95G M0797 cs en ad 26 3216.0 "Tue Oct 04 11:24:26 2022" "Tue Oct 04 12:18:02 2022" Submitted
3OJX0UFJ0Z72CJVDM5OVBR562TBU9I M1158 cs en ad 28 1679.0 "Tue Oct 04 13:44:41 2022" "Tue Oct 04 14:12:40 2022" Submitted
3FO95NVK5C0S16ZVRHTHNBNCNIWRSM M0324 cs en ad 29 6289.0 "Tue Oct 04 16:46:38 2022" "Tue Oct 04 18:31:27 2022" Submitted
3IZVJEBJ6AKWGZNPULKR89TJEAJ6Z9 M0489 cs en ad 31 1786.0 "Tue Oct 04 13:05:13 2022" "Tue Oct 04 13:34:59 2022" Submitted
3BJKPTD2QCCTG6CAGHY7XGJYP1ARTB M1085 cs en ad 32 602.0 "Tue Oct 04 11:04:31 2022" "Tue Oct 04 11:14:33 2022" Submitted
3H6W48L9F4P0WA0PYUZTF5QISD4WPE M0345 cs en ad 33 5469.0 "Tue Oct 04 13:01:49 2022" "Tue Oct 04 14:32:58 2022" Submitted
3TX9T2ZCB91UAE2VL3XV63SW2CBZW2 M1201 cs en ad 34 4152.0 "Tue Oct 04 15:11:56 2022" "Tue Oct 04 16:21:08 2022" Submitted
38B7Q9C28G5HA85CQNQSVLRQZ7U96W M0308 cs en ad 36 600.0 "Tue Oct 04 11:04:50 2022" "Tue Oct 04 11:14:50 2022" Submitted
3O0M2G5VC623VL1Y7ZXDYN7C3GO496 M0902 cs en ad 37 2677.0 "Tue Oct 04 13:25:08 2022" "Tue Oct 04 14:09:45 2022" Submitted
3UY4PIS8QRL7SO89LRXGIQVTWLV1NP M0183 cs en ad 38 6695.0 "Tue Oct 04 11:11:16 2022" "Tue Oct 04 13:02:51 2022" Submitted
3ZQA3IO31BRPA98LM6XTXFVYMV01O4 M0794 cs en ad 40 1682.0 "Tue Oct 04 15:56:58 2022" "Tue Oct 04 16:25:00 2022" Submitted
3RDTX9JRTY10E8JH9XVK1ZRMUIE97V M1414 cs en ad 41 6994.0 "Tue Oct 04 11:10:54 2022" "Tue Oct 04 13:07:28 2022" Submitted
3ZFRE2BDQ9E9ZE7LV8TH8M63BEHZXV M0501 cs en ad 42 2656.0 "Tue Oct 04 11:06:59 2022" "Tue Oct 04 11:51:15 2022" Submitted
36KM3FWE3RCIIEV491CR8OQTREK70H M1375 cs en ad 43 470.0 "Tue Oct 04 12:47:12 2022" "Tue Oct 04 12:55:02 2022" Submitted
3HXCEECSQMTYZJXV04FJR0DCDKBZY1 M1198 cs en ad 45 6985.0 "Tue Oct 04 12:31:16 2022" "Tue Oct 04 14:27:41 2022" Submitted
3CVDZS288H0S0LHHGPX1UDANS53MFA M0810 cs en ad 46 3371.0 "Tue Oct 04 11:05:54 2022" "Tue Oct 04 12:02:05 2022" Submitted
3V0TR1NRVA2H04B3Z5BDUIIW9Y64AL M1288 cs en ad 47 1734.0 "Tue Oct 04 11:29:03 2022" "Tue Oct 04 11:57:57 2022" Submitted
3566S7OX5DJIP3GM5KGRMT93W6Q71K M0345 cs en ad 48 1197.0 "Tue Oct 04 11:30:26 2022" "Tue Oct 04 11:50:23 2022" Submitted
3NKW03WTLM7LWM14Y7EIFAGSX9QWQ5 M0902 cs en ad 49 3470.0 "Tue Oct 04 11:14:03 2022" "Tue Oct 04 12:11:53 2022" Submitted
3ZICQFRS31IY4970WQH257MEJEFZZS M0542 cs en ad 51 2789.0 "Tue Oct 04 11:05:43 2022" "Tue Oct 04 11:52:12 2022" Submitted
3TZ0XG8CBUK4EMO0J2NQFZNH52K98I M0874 cs en ad 55 2927.0 "Tue Oct 04 11:05:22 2022" "Tue Oct 04 11:54:09 2022" Submitted
31KSVEGZ34SL8NG4BM3IK0QXTVSWR6 M1375 cs en ad 56 1172.0 "Tue Oct 04 13:02:41 2022" "Tue Oct 04 13:22:13 2022" Submitted
3V7ICJJAZAGMJEGV5JB9PT22RGR4BG M0656 cs en ad 59 1473.0 "Tue Oct 04 11:05:43 2022" "Tue Oct 04 11:30:16 2022" Submitted
3RQVKZ7ZRKJPEOYIOOG5RCJ8OC4721 M0525 cs en ad 60 4048.0 "Tue Oct 04 11:06:48 2022" "Tue Oct 04 12:14:16 2022" Submitted
3RWO3EJELH97V9KM16A8MF0OW0W1PL M0367 cs en ad 61 1905.0 "Tue Oct 04 11:04:19 2022" "Tue Oct 04 11:36:04 2022" Submitted
3F6045TU7DO4SR7AOUT4FVISP82997 M0161 cs en ad 62 1813.0 "Tue Oct 04 11:22:32 2022" "Tue Oct 04 11:52:45 2022" Submitted
3XAOZ9UYRZRSVLL11JPXMKQY1WI1QC M1198 cs en ad 64 1847.0 "Tue Oct 04 11:27:41 2022" "Tue Oct 04 11:58:28 2022" Submitted
39KMGHJ4RZA403VKO2RIT9G6J0E00A M0214 cs en ad 65 2536.0 "Tue Oct 04 15:05:52 2022" "Tue Oct 04 15:48:08 2022" Submitted
3VJ4PFXFJ37GH25IEB2V7MGQ8BTUAX M1329 cs en ad 66 1670.0 "Tue Oct 04 14:08:53 2022" "Tue Oct 04 14:36:43 2022" Submitted
31GN6YMHLPSX92GHQB3NAAVTFXBWSU M0990 cs en ad 67 3317.0 "Tue Oct 04 13:04:36 2022" "Tue Oct 04 13:59:53 2022" Submitted
